name,frames,duration_s,fps,com_speed_mean,com_speed_p95,com_height_range,com_height_std,angmom_mean,angmom_peak,joint_vel_p95,joint_vel_max,jerk_p95,flight_phase_frac,nonfoot_contact_frac,nonfoot_ground_frac,double_support_frac,foot_clearance_p1,foot_clearance_p50,foot_penetration_max,body_penetration_max,contact_switch_rate,support_margin_mean,support_margin_min,required_mu_p50,required_mu_p95,vert_force_bw_p95,vert_force_bw_max,cop_margin_mean,cop_margin_min
ACCAD_Male1General_c3d_General_A2_-_Sway_t2_poses_120_jpos,468,9.36,50.0,0.0504,0.1054,0.0055,0.0012,0.1209,0.3408,0.1843,2.4658,649.28,0.0,0.0,0.0,0.9444,0.0,0.00444,0.00025,0.00025,0.2137,-0.052,-0.1143,0.0253,0.0653,1.0283,1.0454,-0.0524,-0.1228
ACCAD_Male1General_c3d_General_A2_-_Sway_t3_poses_120_jpos,486,9.72,50.0,0.0674,0.1908,0.0166,0.0033,0.232,1.2777,0.3634,15.9048,707.5,0.1564,0.0,0.0,0.3519,0.0,0.00788,0.00091,0.00091,0.9259,-0.1501,-0.5,0.0289,0.0826,1.0391,1.2171,-0.0823,-0.2667
ACCAD_Male1General_c3d_General_A3_-_Swing_Arms_While_Stand_poses_120_jpos,287,5.74,50.0,0.0164,0.0384,0.0037,0.0009,0.0781,0.3437,0.5544,3.228,653.97,0.0,0.0,0.0,1.0,-0.0,0.00066,0.0002,0.0002,0.0,-0.0546,-0.0653,0.0252,0.0547,1.0341,1.0545,-0.0579,-0.2006
ACCAD_Male1General_c3d_General_A4_-_Look_Around_poses_120_jpos,797,15.94,50.0,0.0101,0.0265,0.0049,0.0012,0.0891,0.5143,0.1871,5.0329,527.56,0.0,0.0,0.0,0.9561,-0.0,0.00236,0.00021,0.00021,0.1255,-0.0528,-0.1294,0.0193,0.0454,1.0247,1.0561,-0.0543,-0.1614
ACCAD_Male1General_c3d_General_A5_-_Pick_Up_Box_poses_120_jpos,235,4.7,50.0,0.0569,0.1206,0.1898,0.0522,0.3076,2.9411,1.6114,4.8867,1481.22,0.4128,0.0,0.0,0.5234,-0.0,0.00825,0.00129,0.00129,1.2766,-0.2353,-0.5,0.0534,0.2789,1.1838,2.1465,-0.0753,-0.4755
ACCAD_Male1General_c3d_General_A6_-_Lift_Box_poses_120_jpos,247,4.94,50.0,0.0159,0.044,0.0671,0.0269,0.2087,0.8523,1.2068,4.4299,656.29,0.0,0.0,0.0,0.6113,0.0,0.00648,0.00021,0.00021,0.4049,-0.0735,-0.1296,0.024,0.0569,1.0397,1.0842,-0.0788,-0.1841
ACCAD_Male1General_c3d_General_A7_-_Crouch_poses_120_jpos,299,5.98,50.0,0.0451,0.1407,0.3736,0.1612,0.3704,1.1998,1.3007,4.4188,966.51,0.6321,0.0,0.0,0.3411,0.0,0.05974,9e-05,9e-05,0.6689,-0.334,-0.5,0.0361,0.1226,1.1472,1.3621,-0.0474,-0.1678
ACCAD_Male1General_c3d_General_A8_-__Crourch_to_Lie_(forward)_poses_120_jpos,330,6.6,50.0,0.1274,0.7101,0.2604,0.1168,0.6832,4.4951,2.1381,21.4344,1897.17,0.4818,0.4061,0.5152,0.0697,0.0,0.04936,0.00348,0.12456,0.6061,-0.4963,-0.6778,0.0341,0.2928,1.1323,1.9721,-0.4946,-0.6954
ACCAD_Male1General_c3d_General_A9_-__Lie_Down_poses_120_jpos,581,11.62,50.0,0.0136,0.0466,0.0199,0.0044,0.1129,1.207,0.3888,2.3288,962.17,0.7522,0.0,0.0,0.0069,0.0,0.03374,0.00053,0.00053,0.5164,-0.5252,-0.6342,0.0264,0.0767,1.045,1.3731,-0.5881,-0.6308
ACCAD_Male1General_c3d_General_A9_-___Lie_(forward)_poses_120_jpos,118,2.36,50.0,0.008,0.0201,0.005,0.0008,0.0952,2.2355,0.5095,6.923,2015.34,0.0,0.9322,1.0,0.0,-0.0,0.02567,0.00213,0.08126,0.4237,-0.5136,-0.7014,0.0232,0.0806,1.0246,1.0845,-0.6662,-0.709
ACCAD_Male1General_c3d_General_A9_-___Lie_(forward)_t2_poses_120_jpos,414,8.28,50.0,0.0131,0.0281,0.0121,0.0016,0.0497,1.4844,0.291,3.6281,1045.75,0.0,0.0,1.0,0.9686,-0.0,0.00477,0.00024,0.0634,0.4831,-0.6682,-0.6982,0.0517,0.1209,1.0482,1.1206,-0.6712,-0.7234
ACCAD_Male1Running_c3d_Run_C24_-_quick_side_step_left_poses_120_jpos,148,2.96,50.0,0.4271,1.8598,0.1314,0.042,0.9637,5.3357,3.5636,18.469,2695.9,0.6824,0.0,0.0,0.0,-0.0,0.02311,0.00124,0.00124,2.3649,-0.3914,-0.5,0.0816,0.7833,1.4542,2.0929,-0.2115,-1.8728
ACCAD_Male1Running_c3d_Run_C25_-_quick_side_step_right_poses_120_jpos,166,3.32,50.0,0.4526,1.8522,0.1476,0.0387,0.9201,4.3825,3.1541,11.5203,2461.44,0.6928,0.0,0.0,0.0,0.0,0.02515,0.00725,0.00725,0.9036,-0.4028,-0.5,0.0728,0.6875,1.4286,1.9912,-0.2123,-3.0202
ACCAD_Male1Walking_c3d_Male1_Cal_poses_120_jpos,150,3.0,50.0,0.0093,0.0195,0.0029,0.0006,0.0652,0.8512,0.2471,4.7323,867.36,0.0,0.0,0.0,0.0,0.0,0.00774,0.0088,0.0088,0.0,-0.0946,-0.0976,0.0188,0.0435,1.0231,1.0365,-0.0958,-0.3307
ACCAD_Male1Walking_c3d_Walk_B10_-_Walk_turn_left_45_poses_120_jpos,421,8.42,50.0,0.7477,0.9925,0.0711,0.0185,0.6207,1.3693,1.8278,6.4889,1532.96,0.8147,0.0,0.0,0.0713,0.0,0.04438,0.00206,0.00206,0.4751,-0.4313,-0.5,0.0897,0.1929,1.1925,1.2629,-0.098,-0.2816
ACCAD_Male1Walking_c3d_Walk_B13_-_Walk_turn_right_45_poses_120_jpos,465,9.3,50.0,0.7022,1.0226,0.0854,0.0176,0.5597,1.1037,1.805,7.3114,1714.71,0.9462,0.0,0.0,0.0043,-0.0,0.05313,0.00272,0.00272,0.4301,-0.4797,-0.5,0.0973,0.206,1.2011,1.3435,-0.1282,-0.3432
ACCAD_Male1Walking_c3d_Walk_B15_-_Walk_turn_around_poses_120_jpos,570,11.4,50.0,0.6109,0.991,0.0623,0.016,0.6679,2.0712,1.751,6.613,1412.69,0.7789,0.0,0.0,0.0456,-0.0,0.03692,0.0081,0.0081,0.9649,-0.4182,-0.5,0.0823,0.1806,1.1873,1.2732,-0.1049,-0.3516
ACCAD_Male1Walking_c3d_Walk_B16_-_Walk_turn_change_poses_120_jpos,606,12.12,50.0,0.5228,0.9288,0.0679,0.0187,0.5798,1.7853,1.5877,6.3394,1506.89,0.896,0.0,0.0,0.0,-0.0,0.06047,0.00101,0.00101,0.2475,-0.4621,-0.5,0.0872,0.2376,1.2045,1.4933,-0.3354,-2.7293
ACCAD_Male1Walking_c3d_Walk_B17_-_Walk_2_hop_2_walk_poses_120_jpos,408,8.16,50.0,0.8365,1.7392,0.2471,0.0411,0.7952,5.5503,2.8739,30.9911,1997.18,0.7377,0.0,0.0,0.0858,0.0,0.0453,0.00769,0.00769,0.8578,-0.3942,-0.5,0.096,0.398,1.3809,2.4478,-0.0775,-0.3221
ACCAD_Male1Walking_c3d_Walk_B21_-_Put_Down_Box_to_walk_poses_120_jpos,348,6.96,50.0,0.534,1.0041,0.1861,0.0474,0.5316,1.6386,1.9851,15.9255,1403.32,0.7989,0.0,0.0,0.0,-0.0,0.04408,0.00027,0.00027,0.431,-0.4274,-0.5,0.0865,0.2027,1.1971,1.6377,-0.1245,-0.2791
ACCAD_Male1Walking_c3d_Walk_B22_-_Side_step_left_poses_120_jpos,231,4.62,50.0,0.1661,0.6872,0.0777,0.014,0.3408,2.1827,0.9417,5.366,955.23,0.1515,0.0,0.0,0.0,0.0,0.01309,6e-05,6e-05,0.8658,-0.1798,-0.5,0.033,0.2029,1.0904,1.6086,-0.1197,-0.6314
ACCAD_Male1Walking_c3d_Walk_B23_-_Side_step_right_poses_120_jpos,179,3.58,50.0,0.1991,0.7638,0.0576,0.0121,0.3799,1.8833,0.9479,12.2266,1076.87,0.2179,0.0,0.0,0.0,0.0,0.00707,0.00043,0.00043,1.676,-0.208,-0.5,0.0413,0.2063,1.1094,1.5091,-0.1133,-0.5225
ACCAD_Male1Walking_c3d_Walk_B4_-_Stand_to_Walk_Back_poses_120_jpos,648,12.96,50.0,0.5357,0.7686,0.0862,0.0219,0.6267,1.1827,1.3634,4.9966,1105.35,0.7901,0.0,0.0,0.0201,-0.0,0.04223,0.00216,0.00216,0.9259,-0.419,-0.5,0.0608,0.1593,1.1553,1.3578,-0.1056,-0.3146
ACCAD_Male2General_c3d_A1-_Stand_poses_120_jpos,190,3.8,50.0,0.0088,0.0171,0.0148,0.0013,0.0505,1.898,0.1122,3.3487,493.88,0.0,0.0,0.0,0.9947,-0.0,0.00176,4e-05,4e-05,0.2632,-0.0405,-0.1096,0.0149,0.0485,1.0232,1.5774,-0.0474,-0.1499
ACCAD_Male2General_c3d_A10-_Lie_to_crouch_poses_120_jpos,237,4.74,50.0,0.0718,0.21,0.2691,0.1009,0.6154,2.6347,1.6784,15.8538,1766.04,0.0,0.6203,1.0,0.0,0.0,0.02604,9e-05,0.1093,0.6329,-0.4039,-0.6548,0.0437,0.2167,1.1422,1.4469,-0.2657,-0.7016
ACCAD_Male2General_c3d_A2-_Sway_poses_120_jpos,533,10.66,50.0,0.1014,0.2077,0.0052,0.0013,0.3446,0.8133,0.2491,2.8508,602.13,0.0,0.0,0.0,0.4597,0.0,0.00365,0.00023,0.00023,1.1257,-0.0746,-0.1385,0.0356,0.0774,1.0323,1.096,-0.0658,-0.1369
ACCAD_Male2General_c3d_A3-_Swing_arms_poses_120_jpos,533,10.66,50.0,0.1143,0.2493,0.0812,0.0195,0.2193,0.7655,1.3976,5.833,1217.72,0.3546,0.0,0.0,0.5272,-0.0,0.01252,0.00018,0.00018,2.0638,-0.207,-0.5,0.0546,0.1141,1.1276,1.2276,-0.057,-0.1966
ACCAD_Male2General_c3d_A4-_Look_Around_poses_120_jpos,803,16.06,50.0,0.0108,0.0274,0.01,0.0023,0.0691,0.3177,0.1649,3.0305,558.51,0.0,0.0,0.0,1.0,-1e-05,0.00428,0.00047,0.00047,0.0,-0.0423,-0.066,0.0181,0.0514,1.0203,1.0973,-0.0478,-0.1729
ACCAD_Male2General_c3d_A5-_Pick_up_box_poses_120_jpos,299,5.98,50.0,0.0275,0.0623,0.3424,0.1268,0.2736,0.8248,1.061,3.848,878.25,0.5953,0.0,0.0,0.3946,-0.0,0.04479,0.00178,0.00178,0.6689,-0.31,-0.5,0.0277,0.0877,1.0764,1.9585,-0.0375,-0.17
ACCAD_Male2General_c3d_A6-_Box_lift_poses_120_jpos,555,11.1,50.0,0.0103,0.0233,0.0796,0.0321,0.0925,0.491,0.8647,2.522,574.72,0.418,0.0,0.0,0.5694,-0.0,0.01248,0.00066,0.00066,0.3604,-0.2353,-0.5,0.0163,0.0568,1.0269,1.2685,-0.0514,-0.1142
ACCAD_Male2General_c3d_A7-_Crouch_poses_120_jpos,221,4.42,50.0,0.0402,0.1039,0.3529,0.1569,0.2455,0.9046,0.6759,3.7891,864.83,0.5566,0.1765,0.1765,0.2624,0.0,0.03307,0.00087,0.00087,0.4525,-0.3763,-0.5,0.0226,0.0894,1.0812,1.3575,-0.043,-0.1351
ACCAD_Male2General_c3d_A8-_Crouch_to_Lie_poses_120_jpos,287,5.74,50.0,0.0378,0.1219,0.2657,0.1096,0.6095,3.6282,1.4429,8.4405,1523.84,0.0,0.7073,1.0,0.0767,0.0,0.02635,0.00164,0.14902,1.7422,-0.4788,-0.657,0.0418,0.1942,1.1248,1.3221,-0.4391,-0.6892
ACCAD_Male2General_c3d_A9-_Lie_poses_120_jpos,156,3.12,50.0,0.0106,0.0348,0.0042,0.0008,0.0711,0.428,0.2585,3.1278,1106.97,0.0,0.0,1.0,1.0,-0.0,0.00201,0.00023,0.08461,0.0,-0.6439,-0.6484,0.0281,0.1363,1.0615,1.2395,-0.6403,-0.6922
ACCAD_Male2General_c3d_male2_Calibration_poses_120_jpos,150,3.0,50.0,0.0061,0.0117,0.001,0.0003,0.0417,0.2721,0.1688,3.8137,640.58,0.0,0.0,0.0,1.0,0.0,0.00048,5e-05,5e-05,0.0,-0.0349,-0.0375,0.0169,0.0416,1.0166,1.0253,-0.0364,-0.1498
ACCAD_Male2MartialArtsExtended_c3d_0018_XinJiang002_poses_120_jpos,673,13.46,50.0,0.13,0.3641,0.148,0.0295,0.9214,2.3957,2.3225,30.447,1184.61,0.5646,0.0,0.0,0.0,-0.0,0.02438,0.00146,0.00146,1.5602,-0.3689,-0.5,0.0676,0.2072,1.1868,1.4407,-0.1878,-0.3083
ACCAD_Male2MartialArtsExtended_c3d_Extended_1_poses_120_jpos,1003,20.06,50.0,0.3033,0.8375,0.1744,0.0286,1.5511,7.3598,3.6377,35.282,3935.35,0.7597,0.0,0.0,0.0,1e-05,0.02754,0.01635,0.01635,1.994,-0.4419,-0.5,0.132,1.0599,1.484,2.2572,-0.2526,-0.9203
ACCAD_Male2MartialArtsExtended_c3d_Extended_2_poses_120_jpos,887,17.74,50.0,0.3565,0.8972,0.1198,0.0208,2.0895,7.2543,5.7284,23.3429,4514.85,0.8568,0.0,0.0,0.0744,3e-05,0.05553,0.00268,0.00268,0.9019,-0.4452,-0.5,0.2923,0.7276,1.2916,1.5611,-0.1426,-0.8216
ACCAD_Male2MartialArtsExtended_c3d_Form_1_poses_120_jpos,926,18.52,50.0,0.2481,0.7436,0.4634,0.0635,1.5925,6.2412,3.9896,41.3697,3698.62,0.6836,0.0,0.0,0.0583,-0.00011,0.0255,0.0052,0.0052,2.2678,-0.4101,-0.5,0.1714,0.6755,1.3707,2.2879,-0.2619,-1.2004
ACCAD_Male2MartialArtsKicks_c3d_G13-__cresent_right_poses_120_jpos,130,2.6,50.0,0.2294,0.7492,0.1816,0.0503,1.8291,7.2407,3.6479,14.7944,2262.27,0.3077,0.0,0.0,0.2769,0.0,0.01744,9e-05,9e-05,2.6923,-0.282,-0.5,0.117,0.9206,1.4749,1.6644,-0.1569,-0.3699
ACCAD_Male2MartialArtsKicks_c3d_G17-__push_kick_left_poses_120_jpos,228,4.56,50.0,0.1605,0.6016,0.1825,0.0388,0.8786,3.9224,1.5547,7.426,1607.0,0.443,0.0,0.0,0.0702,0.0,0.01916,0.00027,0.00027,3.7281,-0.3463,-0.5,0.064,0.3635,1.2415,1.976,-0.2192,-0.3862
ACCAD_Male2MartialArtsKicks_c3d_G18-__push_kick_right_poses_120_jpos,145,2.9,50.0,0.2306,0.939,0.2016,0.0484,1.1638,3.7571,2.5356,9.4332,2067.84,0.3448,0.0,0.0,0.5241,0.0,0.01371,0.00097,0.00097,1.7241,-0.2139,-0.5,0.0543,0.6322,1.5023,2.04,-0.0642,-0.3048
ACCAD_Male2MartialArtsKicks_c3d_G3_-_front_kick_poses_120_jpos,115,2.3,50.0,0.2188,0.7154,0.1125,0.0384,1.7922,7.7448,2.5139,23.2754,2515.3,0.7391,0.0,0.0,0.0,-0.0,0.02653,0.00061,0.00061,2.1739,-0.4353,-0.5,0.1102,0.5897,1.3002,1.406,-0.2944,-0.5042
ACCAD_Male2MartialArtsKicks_c3d_G5_-__back_kick_poses_120_jpos,114,2.28,50.0,0.269,0.5846,0.1159,0.0356,2.2136,7.3807,4.5316,18.7751,3225.95,0.4211,0.0,0.0,0.2456,-0.0,0.01711,7e-05,7e-05,5.7018,-0.2854,-0.5,0.1216,0.8507,1.3533,1.5661,-0.1597,-0.5327
ACCAD_Male2MartialArtsKicks_c3d_G6_-__axe_kick_poses_120_jpos,145,2.9,50.0,0.2574,0.7402,0.2035,0.0569,1.8646,6.9095,3.389,10.3034,2679.23,0.3724,0.0,0.0,0.1034,-0.0,0.01087,0.00025,0.00025,2.069,-0.284,-0.5,0.1489,1.0785,1.6626,2.3769,-0.145,-0.3748
ACCAD_Male2MartialArtsKicks_c3d_male2_Subject_Cal_2_poses_120_jpos,109,2.18,50.0,0.0061,0.0278,0.0027,0.0007,0.0291,0.2863,0.1083,5.0293,442.97,0.0,0.0,0.0,1.0,0.0,0.00079,2e-05,2e-05,0.0,-0.0462,-0.0487,0.0022,0.0859,1.032,1.1685,-0.0525,-0.1978
ACCAD_Male2MartialArtsPunches_c3d_E10_-_body_hook_right_poses_120_jpos,125,2.5,50.0,0.1443,0.4881,0.0262,0.006,0.3741,0.9639,1.3897,8.4882,1645.12,0.696,0.0,0.0,0.0,0.0,0.02517,0.00051,0.00051,2.0,-0.399,-0.5,0.0614,0.1873,1.0873,1.1461,-0.1301,-0.2316
ACCAD_Male2MartialArtsPunches_c3d_E11_-_backfist_left_poses_120_jpos,117,2.34,50.0,0.2853,0.7956,0.0846,0.0212,0.6376,2.0147,2.1846,17.9096,3162.14,0.1624,0.0,0.0,0.2479,0.0,0.01566,0.00098,0.00098,8.1197,-0.2209,-0.5,0.1164,0.5658,1.1815,1.5866,-0.2176,-1.5024
ACCAD_Male2MartialArtsPunches_c3d_E11_-_body_hook_right_t2_poses_120_jpos,123,2.46,50.0,0.1978,0.5415,0.0552,0.0172,0.7775,4.8934,2.5032,15.6336,2374.59,0.122,0.0,0.0,0.0,0.0,0.01513,0.00087,0.00087,1.626,-0.2054,-0.5,0.0993,0.3153,1.1985,1.4487,-0.1713,-0.6918
ACCAD_Male2MartialArtsPunches_c3d_E12_-_backfist_right_poses_120_jpos,122,2.44,50.0,0.3049,0.8526,0.0742,0.0177,0.506,2.4546,2.5462,16.6059,2298.38,0.5656,0.0,0.0,0.0656,-0.0,0.02059,0.00177,0.00177,3.6885,-0.3703,-0.5,0.1502,0.4201,1.2619,1.4313,-0.2455,-0.5391
ACCAD_Male2MartialArtsPunches_c3d_E13_-_body_cross_left_poses_120_jpos,95,1.9,50.0,0.1272,0.241,0.0159,0.0044,0.5333,0.8828,0.9088,3.5342,1283.23,0.1789,0.0,0.0,0.1789,0.0,0.01103,0.00033,0.00033,2.6316,-0.2025,-0.5,0.0878,0.161,1.0708,1.1049,-0.1087,-0.324
ACCAD_Male2MartialArtsPunches_c3d_E14_-_body_cross_left_t2_poses_120_jpos,109,2.18,50.0,0.1445,0.3889,0.0971,0.0256,0.9844,4.5056,2.2208,18.1972,2261.11,0.3211,0.0,0.0,0.2202,0.0,0.01111,0.00016,0.00016,2.7523,-0.2683,-0.5,0.0705,0.4218,1.3913,1.6164,-0.1617,-0.3495
ACCAD_Male2MartialArtsPunches_c3d_E14_-_body_cross_right_poses_120_jpos,123,2.46,50.0,0.1682,0.4732,0.0564,0.0166,0.8235,5.2724,1.7189,24.6356,2010.67,0.2358,0.0,0.0,0.439,0.0,0.00809,8e-05,8e-05,3.252,-0.2363,-0.5,0.1063,0.4744,1.1797,1.2716,-0.1512,-1.0107
ACCAD_Male2MartialArtsPunches_c3d_E15_-_body_jab_right_poses_120_jpos,86,1.72,50.0,0.3079,0.6518,0.0274,0.0086,0.7613,4.1138,2.1447,21.4206,2370.81,0.3721,0.0,0.0,0.2093,-0.0,0.0139,0.0058,0.0058,4.6512,-0.2879,-0.5,0.1567,0.499,1.2325,1.7139,-0.144,-0.4638
ACCAD_Male2MartialArtsPunches_c3d_E16_-_body_jab_left_poses_120_jpos,127,2.54,50.0,0.1506,0.5268,0.0179,0.0049,0.5936,4.5808,1.8172,17.3338,1849.7,0.3071,0.0,0.0,0.3228,0.0,0.01849,0.00315,0.00315,2.7559,-0.2584,-0.5,0.0756,0.3489,1.1778,1.4475,-0.1817,-2.2677
ACCAD_Male2MartialArtsPunches_c3d_E1_-__Jab_left_poses_120_jpos,166,3.32,50.0,0.1059,0.4511,0.0275,0.0047,0.3451,3.4623,1.0471,14.232,1301.56,0.0241,0.0,0.0,0.741,-0.0,0.00493,0.00016,0.00016,2.4096,-0.1133,-0.5,0.0294,0.3479,1.0837,1.1527,-0.1365,-0.75
ACCAD_Male2MartialArtsPunches_c3d_E2_-__Jab_right_poses_120_jpos,142,2.84,50.0,0.146,0.491,0.0375,0.0074,0.367,3.0795,1.3293,21.6229,1714.4,0.0493,0.0,0.0,0.6338,-0.0,0.00651,8e-05,8e-05,3.5211,-0.1198,-0.5,0.0658,0.2895,1.1525,1.2779,-0.1184,-1.2012
ACCAD_Male2MartialArtsPunches_c3d_E3_-__cross_left_poses_120_jpos,163,3.26,50.0,0.1236,0.4392,0.0526,0.0125,0.7441,5.6839,1.4942,17.1649,1582.7,0.1411,0.0,0.0,0.6074,0.0,0.00509,0.00076,0.00076,1.227,-0.1528,-0.5,0.0548,0.6545,1.1152,1.2218,-0.156,-2.4481
ACCAD_Male2MartialArtsPunches_c3d_E4_-__cross_right_poses_120_jpos,123,2.46,50.0,0.1524,0.4571,0.0354,0.0084,1.0455,6.3858,1.9367,23.6621,1924.68,0.2846,0.0,0.0,0.4146,0.0,0.0151,0.00026,0.00026,1.626,-0.2345,-0.5,0.1119,0.8274,1.1683,1.3267,-0.2105,-2.9168
ACCAD_Male2MartialArtsPunches_c3d_E5_-__hook_left_poses_120_jpos,136,2.72,50.0,0.1495,0.4337,0.0627,0.0143,1.1247,6.1964,2.211,18.3566,1953.23,0.4191,0.0,0.0,0.2647,0.0,0.01881,4e-05,4e-05,2.5735,-0.2765,-0.5,0.0954,0.3877,1.2559,1.5445,-0.1355,-0.3249
ACCAD_Male2MartialArtsPunches_c3d_E6_-__hook_right_poses_120_jpos,129,2.58,50.0,0.2096,0.4814,0.0717,0.0166,1.0178,5.3909,2.3434,20.9961,2177.13,0.6047,0.0,0.0,0.0155,-0.0,0.02249,0.00112,0.00112,4.2636,-0.3875,-0.5,0.1211,0.4035,1.3211,1.433,-0.1693,-0.3883
ACCAD_Male2MartialArtsPunches_c3d_E7_-_uppercut_left_poses_120_jpos,130,2.6,50.0,0.22,0.5712,0.0663,0.0147,1.2357,6.3897,2.0801,19.5704,2049.21,0.4615,0.0,0.0,0.2692,0.0,0.01947,0.00025,0.00025,6.9231,-0.2968,-0.5,0.1152,0.5854,1.2153,1.4986,-0.1469,-0.7873
ACCAD_Male2MartialArtsPunches_c3d_E8_-_uppercut_right_poses_120_jpos,128,2.56,50.0,0.233,0.6276,0.1211,0.0258,1.0127,5.0195,2.4827,16.3209,3356.19,0.8125,0.0,0.0,0.0,0.0,0.02979,0.00056,0.00056,1.1719,-0.4363,-0.5,0.1097,0.4592,1.6896,2.2676,-0.1438,-0.2972
ACCAD_Male2MartialArtsPunches_c3d_E9_-_body_hook_left_poses_120_jpos,138,2.76,50.0,0.1631,0.4494,0.0862,0.0243,1.0147,5.3926,2.2037,20.0271,1917.35,0.2971,0.0,0.0,0.0,-0.0,0.01524,0.00109,0.00109,2.8986,-0.2636,-0.5,0.094,0.69,1.2812,1.5279,-0.1627,-0.4249
ACCAD_Male2MartialArtsStances_c3d_D10_-_victory_2_poses_120_jpos,532,10.64,50.0,0.2475,0.8929,0.2299,0.0501,1.0398,5.7925,3.4703,31.0326,2952.14,0.735,0.0,0.0,0.0846,0.0,0.03266,0.00304,0.00304,3.0075,-0.4055,-0.5,0.1277,0.6025,1.7232,2.726,-0.1269,-0.4858
ACCAD_Male2MartialArtsStances_c3d_D11_-_ready_to_taunt_one_to_ready_poses_120_jpos,269,5.38,50.0,0.0826,0.4036,0.0605,0.0209,0.2735,1.1085,1.3186,7.2996,1362.37,0.6877,0.0,0.0,0.0967,-0.0,0.03593,0.00043,0.00043,1.487,-0.3801,-0.5,0.0485,0.2078,1.0882,1.1865,-0.1083,-0.3726
ACCAD_Male2MartialArtsStances_c3d_D12_-_ready_to_taunt_two_to_ready_poses_120_jpos,269,5.38,50.0,0.139,0.4832,0.0384,0.011,0.3598,1.4457,1.56,6.6163,1524.39,0.7212,0.0,0.0,0.0558,0.0,0.02631,0.00263,0.00263,2.2305,-0.3972,-0.5,0.0695,0.2603,1.1022,1.2094,-0.1304,-0.3934
ACCAD_Male2MartialArtsStances_c3d_D13_-crouch_to_ready_poses_120_jpos,188,3.76,50.0,0.0964,0.2301,0.3476,0.1483,0.4721,1.7184,1.174,5.8633,1087.78,0.6117,0.0,0.3138,0.0,0.0,0.0268,0.00066,0.05678,0.7979,-0.3839,-0.5,0.0474,0.1763,1.1448,1.7117,-0.2184,-0.4472
ACCAD_Male2MartialArtsStances_c3d_D14_-ready_to_crouch_poses_120_jpos,167,3.34,50.0,0.0617,0.194,0.3728,0.1631,0.3611,1.5405,1.1094,3.7622,1358.33,0.5509,0.0,0.4371,0.0,-0.0,0.0284,0.00145,0.02949,0.8982,-0.3636,-0.5,0.0455,0.2571,1.1048,2.096,-0.2344,-0.6161
ACCAD_Male2MartialArtsStances_c3d_D15_-_switch_stance_poses_120_jpos,153,3.06,50.0,0.0968,0.281,0.0459,0.014,0.6637,2.6617,1.3994,6.1232,1086.66,0.6209,0.0,0.0,0.1046,-0.0,0.03061,0.00031,0.00031,0.6536,-0.3564,-0.5,0.0465,0.2334,1.1331,1.2189,-0.1311,-0.2255
ACCAD_Male2MartialArtsStances_c3d_D16_-_switch_stance_and_bounce_poses_120_jpos,245,4.9,50.0,0.1124,0.3805,0.0487,0.0131,0.9187,4.4825,1.896,7.583,1518.2,0.8245,0.0,0.0,0.0,-0.0,0.02384,0.00784,0.00784,2.6531,-0.4462,-0.5,0.0789,0.3655,1.139,1.2757,-0.1643,-0.5074
ACCAD_Male2MartialArtsStances_c3d_D1_-_stand_to_ready_poses_120_jpos,148,2.96,50.0,0.0946,0.347,0.0304,0.0115,0.4753,1.9326,0.9717,4.1667,869.14,0.6689,0.0,0.0,0.1757,0.0,0.04134,8e-05,8e-05,1.3514,-0.3519,-0.5,0.0368,0.1727,1.0779,1.1385,-0.0559,-0.1852
ACCAD_Male2MartialArtsStances_c3d_D2_-_walk_to_ready_poses_120_jpos,219,4.38,50.0,0.6434,1.4295,0.0523,0.0129,0.6506,1.989,2.1782,8.0135,1702.58,0.8311,0.0,0.0,0.0731,0.0,0.03241,0.00052,0.00052,2.0548,-0.4374,-0.5,0.1311,0.2746,1.2768,1.4385,-0.1175,-0.4556
ACCAD_Male2MartialArtsStances_c3d_D3_-_run_to_ready_poses_120_jpos,132,2.64,50.0,1.2241,2.7149,0.1154,0.0312,1.2671,7.6555,3.7591,25.9724,4598.0,0.9773,0.0,0.0,0.0,0.0,0.06353,0.0155,0.0155,0.7576,-0.4911,-0.5,0.2226,1.8137,1.9821,2.2744,-1.8469,-4.3033
ACCAD_Male2MartialArtsStances_c3d_D4_-_ready_to_relax_poses_120_jpos,205,4.1,50.0,0.1127,0.2511,0.0273,0.0085,0.4203,1.0679,0.9076,3.0567,815.81,0.6195,0.0,0.0,0.0976,0.0,0.03154,0.00031,0.00031,0.9756,-0.3414,-0.5,0.0413,0.1271,1.0487,1.0844,-0.063,-0.154
ACCAD_Male2MartialArtsStances_c3d_D5_-_ready_to_walk_away_poses_120_jpos,223,4.46,50.0,0.7433,1.5075,0.0808,0.0154,0.6845,1.7408,2.4138,12.1446,1613.3,0.2377,0.0,0.0,0.1973,-0.0,0.01535,0.00057,0.00057,3.5874,-0.2213,-0.5,0.1102,0.2749,1.2891,1.5272,-0.1347,-0.4329
ACCAD_Male2MartialArtsStances_c3d_D7_-_walk_to_bow_poses_120_jpos,354,7.08,50.0,0.4392,1.3655,0.0569,0.0121,0.4361,1.5524,1.8221,22.3523,1840.63,0.4237,0.0,0.0,0.4181,0.0,0.0166,0.00141,0.00141,0.8475,-0.2392,-0.5,0.085,0.2651,1.2331,1.3755,-0.0722,-0.8147
