clip,fps,frames,guard_s,guard_mode,min_seg_s,bin_frames,severity,source_screen_sha256,source_motion_sha256,reducer_sha256,airborne_frac,infeasible_frac,torque_infeasible_frac,severe_frac,severe_frac_guarded,feasible_frac_kept,n_severe_windows,screen_schema,screen_gap_m,n_feasible_segments,n_bins,n_bins_eligible,bin_eligible_frac,unsupported_ratio_p95
KIT_572_guitar_left18_poses_100_jpos,50.0,351,0.0,symmetric,0.0,50,severe,8434bc282b72bf1bf357d104f85613082b95e2e7245179bc023ed072741bc08e,0b1085e4c2093f0a9ea755a0d3dd034cea7247d811533ca90f12a580d042a12d,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,8,8,1.0,0.020331628550004748
KIT_969_Trial_40_poses_100_jpos,50.0,552,0.0,symmetric,0.0,50,severe,149c8e4d1e212b315c1f9d2c35dd0f8cfdbda20fa3a45bfe59bebd0fdd1a64b3,07ceef7fad835dba3e5e6029d49c0d71e86797396298c6c01a3dd071f30673fe,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,12,12,1.0,0.032683475067601574
KIT_441_drinking05_poses_100_jpos,50.0,699,0.0,symmetric,0.0,50,severe,e3ff6502c2067ecb8f12c765db6165c78869da245a720b1e8547f791b76602e2,dc8e7d4c3acea45bc7e6c5297f30d6b7f3a0565ab7fa6b1ba75ab8bc48952211,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,14,14,1.0,0.0
BMLmovi_Subject_70_F_MoSh_Subject_70_F_19_poses_120_jpos,50.0,127,0.0,symmetric,0.0,50,severe,8f41b46bbccc4c3d8473493abc527d72907f39cf9f86a771963cf7659c9858b7,d02e776c78cd061c8de69ef3fbfa840bcfa7266726250265fb3d4bb8e45c2a34,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,3,3,1.0,0.0
BMLmovi_Subject_64_F_MoSh_Subject_64_F_14_poses_120_jpos,50.0,197,0.0,symmetric,0.0,50,severe,4ab78c043208d5339dc031e634f17580c4fe891fe25dd676472c11b4ff85554e,d562ed04ed5b5d165a64ca3eb27510d5ea11650c2de2b86c33c84d3e4064c078,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,4,4,1.0,0.0
KIT_969_Trial_69_poses_100_jpos,50.0,687,0.0,symmetric,0.0,50,severe,159172e81346fd36cb6fefe27834f89de3abd8d0b4d959e347316d7d1fc2333e,71aae9cc3b55a9f557ddd0270b5b22247ca1cdf058bf24712086fb8976052b79,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,14,14,1.0,0.041091291385272705
BMLmovi_Subject_30_F_MoSh_Subject_30_F_5_poses_120_jpos,50.0,189,0.0,symmetric,0.0,50,severe,c36393938bc263f3808a458e87d5824af328d98ac2700ca5de73e666460cd476,66d5515b9add4406395b204553c048dfd72b6b8d6b36b110d6339d3e9df89f84,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,4,4,1.0,0.0
CMU_111_111_37_poses_120_jpos,50.0,135,0.0,symmetric,0.0,50,severe,0be00357bdeef88e76bbef23acac444656a62b25ee7d37e16f8acb8a6d66ca87,bbd58b6be4bd45ef6b21f0eb5225a25b52a9dca75c92629cd203474cfe32c10a,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,3,3,1.0,0.0
HUMAN4D_Subject3_Medhi_RGB_Talking_S3_01_poses_120_jpos,50.0,1045,0.0,symmetric,0.0,50,severe,874760a0d751dc3d891089f8fb46c8b72f98d01214cab1d80f691826d308bde8,794a607b20ca2224bfcd34c5f8498d9e454e0abeec4c14cea32b40f51f25ffa1,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,21,21,1.0,0.035037663636549504
BMLmovi_Subject_64_F_MoSh_Subject_64_F_19_poses_120_jpos,50.0,200,0.0,symmetric,0.0,50,severe,f03b7e91df70ab5d55b4be0a9a2899a961392ef99b6a176ce7754547c40c8eb4,ef6cf4e9cb4fc692fd53aea245d8e6a16ef011054b187bb295d330e1f1cdc290,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,4,4,1.0,0.008621833460302743
KIT_948_Wipe_Back_Dabbing_01_poses_100_jpos,50.0,524,0.0,symmetric,0.0,50,severe,f4b63c9726d6915273f470d7ad893fd43be4921f87b396980643cabef9e67d61,0b9e9bc373731a206ac23e6588920b4565c4a5eff05535f190dd9d9151c8188f,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,11,11,1.0,0.0
CMU_13_13_07_poses_120_jpos,50.0,605,0.0,symmetric,0.0,50,severe,7875c8905959d2db12ae55fcab2f8f4a79429d62c6c9cacf5874e2e92add19ae,46211a6e026a94e64d77d6ea48875eab24908772185267f87f1aff73e7c7bee4,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,13,13,1.0,0.02470369303519372
BMLmovi_Subject_5_F_MoSh_Subject_5_F_9_poses_120_jpos,50.0,119,0.0,symmetric,0.0,50,severe,c05c4df91f808cb5893c431da284d5b7c8a4b3c109134efe9a37ff70357ae45c,598f6d046eb6463aa58afc3e806ebef508b9abfaf8c8dfdcb2eaaef1ad8b6a5e,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,3,3,1.0,0.0
HumanEva_S1_Gestures_3_poses_120_jpos,50.0,887,0.0,symmetric,0.0,50,severe,f5d287651d29d73ac8e96f6366d9633e6f2dcd47855d2af834c37616069a96bc,6bdb5301953ae6962eb422023a1a6e20832ac23543ed91dd2eed6acd5d64126a,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,18,18,1.0,0.0
CMU_84_84_09_poses_120_jpos,50.0,83,0.0,symmetric,0.0,50,severe,9e3c6908f99a3e66acc1252f8caa44f897cba844e169163fbca6fb504572b4f5,14ef718f08b4787b1e3e0aab80153a39dbc4b3689a4a6f153e8a44d9d1f26c55,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,2,2,1.0,0.0
KIT_950_Wipe_Head_Small_Circle_01_poses_100_jpos,50.0,468,0.0,symmetric,0.0,50,severe,6757d4c4ad887fa243462104128251b27b9185f1e97b36e20fa5acb20e277ee0,7e9d987abd39b05a4b9cfb3f0502e73549af88507aa3d130c359e366077cedf3,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,10,10,1.0,0.0
BMLmovi_Subject_64_F_MoSh_Subject_64_F_13_poses_120_jpos,50.0,194,0.0,symmetric,0.0,50,severe,60c59d6dd4e8ee369d8fa5468db4133e6b149c3ff8bbbb4d96e51db83762a4c5,b40f8a946a198ed9d9b7c4e9754b44d0a9b0b3215d59d65190a1c2ef13b9cf96,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,4,4,1.0,0.025697344054554865
BMLmovi_Subject_22_F_MoSh_Subject_22_F_10_poses_120_jpos,50.0,127,0.0,symmetric,0.0,50,severe,271f016ca1b6314550a00219050adcfd3a020f4ba7c0f3b1c3ae1dee949d9900,694cc27807b7a724d466042d00c247729403132e403234c7a9339feb783bb76a,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,3,3,1.0,0.0
Eyes_Japan_Dataset_aita_pose-18-applause-aita_poses_120_jpos,50.0,1500,0.0,symmetric,0.0,50,severe,5b173f9a56801f4d2b48f027cd77d7fbab5d7fbb2d2d76d6e088199b3cf60ebe,5d562d698dd88201fad02ec1afb01cd359a99b0f47538660e9055796b49389bd,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,30,30,1.0,0.0
KIT_950_Wipe_Head_Dabbing_01_poses_100_jpos,50.0,475,0.0,symmetric,0.0,50,severe,2568a86631715871fd8194bbd1ed171a958b103b055883493c7ac26078978473,e98923f153bc116afec271cfeb64209708069e4c11cf3a5c6eb9e57d4c13dab4,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,10,10,1.0,0.0
BMLmovi_Subject_41_F_MoSh_Subject_41_F_5_poses_120_jpos,50.0,182,0.0,symmetric,0.0,50,severe,dfe91587ea58b5bf30e2c910b9b4fd0928bb18f729963acf6e6adaf493d0ec32,57382c0d476234313c0bcffc646ff467ab15828d4d89aa07ab91988d5af99599,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,4,4,1.0,0.01771756202214699
TCD_handMocap_ExperimentDatabase_graspLumbrical001_1_poses_120_jpos,50.0,250,0.0,symmetric,0.0,50,severe,9524c4a0e746cb7fe574ed7363f90fd456e3806794bfc8b8bc40cfbe0758c3b8,77e44af7cc8298c46bbc3a906288de4aa5ec26cc18603b70e3148303c8d044a2,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,5,5,1.0,0.0
BMLmovi_Subject_62_F_MoSh_Subject_62_F_7_poses_120_jpos,50.0,197,0.0,symmetric,0.0,50,severe,64edd348bb8bbde3e04c94895f9bcb2bb73bd7797154f1a629dc439fb8998be2,3f98b1e7fb6598be0c91cce5205372b687c88c5879a5eebedd6c880cfbf82200,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,4,4,1.0,0.015042347739251628
BMLmovi_Subject_85_F_MoSh_Subject_85_F_7_poses_120_jpos,50.0,182,0.0,symmetric,0.0,50,severe,04554e8a2ddb295021e9d98425fa0103f12bea3f5dc3863872151f40b32e2d01,9e1d6cdcbef415a39564181118cfdab1f6632bb1762b70abbde7ca8f2cf9fdec,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,4,4,1.0,0.021034827732937224
BMLmovi_Subject_67_F_MoSh_Subject_67_F_17_poses_120_jpos,50.0,215,0.0,symmetric,0.0,50,severe,e9ecdf7534b860c1f3cea2d807d6d99da3595fc69dc9a1fedead4ea96099c3ac,757a71d7a3cbc8be2ada550af5beb4cf6605c4dd32a20c0bd2ac4820d1d6a6a6,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,5,5,1.0,0.0
BMLmovi_Subject_62_F_MoSh_Subject_62_F_8_poses_120_jpos,50.0,197,0.0,symmetric,0.0,50,severe,60e7b5c7dbadb9aa6b922c20dde92bb6559bce8ec6ccfd18d640c94459327a96,0fae7cea864395b21aa8203e1fc0712badcfcfc115ff22497e60d1e0244ea114,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,4,4,1.0,0.022135487323614183
CMU_74_74_09_poses_120_jpos,50.0,83,0.0,symmetric,0.0,50,severe,fbbb749ae6fdae4a1affc5cc007e82a9667d3f278b70e4fd96658053919c54fa,76a3bc89ce2a507c9739967041e1eda9ebcf9743eafb302c919b807bf47dae0f,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,2,2,1.0,0.0
KIT_883_wipe_leg_vertical07_poses_100_jpos,50.0,372,0.0,symmetric,0.0,50,severe,7c61a07189f5e0f80b6b8424ede51577f06add805e4a40b4368b94562fb5d46e,1b7825bd528e3479b651971a2511a06cc473f8b03fe0bc10118d705a79383788,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,8,8,1.0,0.35051421881432987
BMLmovi_Subject_79_F_MoSh_Subject_79_F_10_poses_120_jpos,50.0,199,0.0,symmetric,0.0,50,severe,6afc548a4d88d3a32e0db160d0f195fa7bccce0e60d1896ddcafc6ce942a8bed,cea9da9e1f0477bc30c8dc6e2fb8bb12c1cef07d92387ffc0fa868bfd24cec85,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,4,4,1.0,0.0
KIT_883_wipe_head_vertical03_poses_100_jpos,50.0,1008,0.0,symmetric,0.0,50,severe,4d4cbbc66a1145746e12537c842a24b6293baf19a4b56f95af824419be833759,948251f343a30333833361d2a07a5ba9922327886824e388107015da13552a5f,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,21,21,1.0,0.31939001150018737
BMLmovi_Subject_48_F_MoSh_Subject_48_F_11_poses_120_jpos,50.0,232,0.0,symmetric,0.0,50,severe,3a7bb49e58e33ee37e66b49c4dbd03e016254634519a57bdd6d03abbc446330a,de0e145a523ff214fcf1b7211360a69a3296309040f34939d413744304811ac9,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,5,5,1.0,0.0
BMLmovi_Subject_17_F_MoSh_Subject_17_F_20_poses_120_jpos,50.0,170,0.0,symmetric,0.0,50,severe,282f8b28501819935acca118aa2aece3b1459d5a992b589ba13f286cbe5d5d2f,45221f0df2541b5eb0b648de03355ee2ddc22ef6ca6a3c5eae28a47ee0ca3933,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,4,4,1.0,0.0
KIT_883_wipe_back_dabbing03_poses_100_jpos,50.0,451,0.0,symmetric,0.0,50,severe,be37ae69965dac819c37c89a3c92392fea809f0bcc3c4ca007728d74fcbced0e,ef60db13ee20e2e5cb5af1a9f6b1c4d560ec0859c31c321fafcef5cdea744351,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,10,10,1.0,0.2932034854053316
TCD_handMocap_ExperimentDatabase_TypingA_poses_120_jpos,50.0,250,0.0,symmetric,0.0,50,severe,9ecd8cf1ca3c87e7625225926c79247265f8e7cd417ca27073b0e1eaad192109,645ffe19637c4d193d828a16505e7b893b34ef854fbabc82731eabca0a4335e0,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,5,5,1.0,0.0
KIT_950_Wipe_Leg_Dabbing_01_poses_100_jpos,50.0,243,0.0,symmetric,0.0,50,severe,6962df2b9bb05795f198f29681af0630b424ff138b021e8bf30feb37973cd2b7,ae74175a67bb54faeb2f32024f99be60ec8f360b74e30caef3580394b5c2170c,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,5,5,1.0,0.0
BMLmovi_Subject_55_F_MoSh_Subject_55_F_3_poses_120_jpos,50.0,182,0.0,symmetric,0.0,50,severe,3a617a188e40927535be1468d810c7ab4931d76979e84fad306ce36d3f55c172,e97990bad6111960a68cd27edaa63c7d7d0b1c329e5cc7a894edde06a14b6913,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,4,4,1.0,0.0
BMLmovi_Subject_55_F_MoSh_Subject_55_F_10_poses_120_jpos,50.0,182,0.0,symmetric,0.0,50,severe,d75ec94616860944655e372693f457df7c0156177fed401205846bf4a5cc0dc9,1d94c3d73c45a0e68e972abb9edbdd35fb72661ebafb6cf328944a661307b82e,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,4,4,1.0,0.007001417951806138
GRAB_s8_fryingpan_cook_2,50.0,398,0.0,symmetric,0.0,50,severe,c142cedcaf3c721600e922a736e04cf13398eec7f731f3da3bbc18524b2e9286,73a1db49fc1e32e983f1657c556f6a78273abe3a4c83ebc23d4e2af7f4b5ca19,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,8,8,1.0,0.006420514278948867
BMLmovi_Subject_27_F_MoSh_Subject_27_F_19_poses_120_jpos,50.0,209,0.0,symmetric,0.0,50,severe,20c1a628cb854ab5f9885263413877a9d1dd49989b79d57bf129425115c70102,f3cd2ae73bcae7b95c62ea04818b05e0e9825e077cf215019fc24a5fa5e4f8f4,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,5,5,1.0,0.0
TCD_handMocap_ExperimentDatabase_TalkingC_poses_120_jpos,50.0,250,0.0,symmetric,0.0,50,severe,ce704d33b568ad477928465f946f3d691bbe67e8b23f598cc504ec7e40d1e642,6f0b5e2a3dd67e94a6b3a789c16f185784b3254c918cb6535a2132395a98c89f,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,5,5,1.0,0.17963681736173365
KIT_950_Wipe_Leg_Dabbing_02_poses_100_jpos,50.0,327,0.0,symmetric,0.0,50,severe,900f41bb7b5536e2a2b9c5a5e49c2b4c4abbdb3491e793db6a7e8bb9a018c375,35c305e4b2318139afa307df466d1b381ffb02f0349e76ea3cfe463357c06ffe,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,7,7,1.0,0.0
CMU_85_85_09_poses_120_jpos,50.0,105,0.0,symmetric,0.0,50,severe,bfa74bcf04b4cbe5181911650419b4d27a04fdcb11619a4d342e993fd8684c2f,6a3a0b90dbc5bc37c09f71ca9ff0250fbc033716b7b9ff217d271ee2260aaaa4,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,3,3,1.0,0.0
BMLmovi_Subject_22_F_MoSh_Subject_22_F_12_poses_120_jpos,50.0,169,0.0,symmetric,0.0,50,severe,f0000105a4a35d7232612c5c244feb75139dcc239d33b2eaeb589cc74855ba13,e1b521bca56b0fcd9d801d6eff397add15c8dc5610a467535d591cf2ada69d79,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,4,4,1.0,0.0
BMLmovi_Subject_17_F_MoSh_Subject_17_F_10_poses_120_jpos,50.0,115,0.0,symmetric,0.0,50,severe,461e9a46fc4f589b49867fe9328baf9bbd2a9df2dda4ad50b2ed6695ab41d367,b9d4c5c45189ed14986cac5e14aa590bae784f1cdbea6b9d5d6a4d4e80dcd107,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,3,3,1.0,0.05613363912452437
BMLmovi_Subject_74_F_MoSh_Subject_74_F_11_poses_120_jpos,50.0,229,0.0,symmetric,0.0,50,severe,a6c087d99fda878eaffcacc35f7ebb3d6a0d0eeaf4cc9293e7e88fb8ff203ba2,4c1c7e0e619a6db59a6b66e655cd114d92b7e2e3bb9657ba529468a3b2a84f96,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,5,5,1.0,0.0
GRAB_s8_cubesmall_pick_all,50.0,700,0.0,symmetric,0.0,50,severe,7526f53df3f60cec17a872f2d4d441faac14241e35c61ce536f6fce906197ff7,6fb2cb6bca66ccfc962dfd45bdcbb0540b65a842015bb7f88dff6f9f67d88025,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,14,14,1.0,0.03702496567527177
KIT_955_wipe_head_vertical01_poses_100_jpos,50.0,480,0.0,symmetric,0.0,50,severe,cb8cb3121310a47c6336c9c1cc6f151190e681499fe6b458a62c3a5f159656d5,839174a794d8b470aa487897fa1b50e648232b21687f410612949c7712ce31da,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,10,10,1.0,0.0
BMLmovi_Subject_83_F_MoSh_Subject_83_F_21_poses_120_jpos,50.0,190,0.0,symmetric,0.0,50,severe,94b8bf8a95751a72c62462090db356466f009d579414666d1b5cbba63740b562,ef36ed60f168ad04ac981438a7ac530916c266355dc403e6a0cca05ce56ed222,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,4,4,1.0,0.0
KIT_952_wipe_back_biglcircles02_poses_100_jpos,50.0,614,0.0,symmetric,0.0,50,severe,167c1300d35d4909a3ce6e59ac9fb2e128b17b3908042f4a49241e9ce48b31e7,3c1ad755f817c3b6527d5c124c8774258c69a4c7c95f654360f2e15f2e32edbc,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,13,13,1.0,0.0
BMLmovi_Subject_39_F_MoSh_Subject_39_F_17_poses_120_jpos,50.0,207,0.0,symmetric,0.0,50,severe,917e2e1b108b2316d37dd35de98f3cd061ac5da910f849046720d0c6c862cb08,98b15b89dc64f0d84624b7a9524ac931ad824c1eda4af4ecfaaafd6d44e3d4dd,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,5,5,1.0,0.0
KIT_1721_RecoveryStepping_30_0_03_poses_100_jpos,50.0,237,0.0,symmetric,0.0,50,severe,09c4b6cac2081b07c6aa8541e80bc9762997ecc1e26879046cca7de28902589a,843bf9807d58143f6be598c2752f7f98074d626b502c6738f25443566f34abff,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,5,5,1.0,0.0
KIT_883_wipe_leg_dabbing03_poses_100_jpos,50.0,463,0.0,symmetric,0.0,50,severe,b1e7cdcf00ca4ba34b8c7256bd7ce1c006ecf6de1f6c6fa54f5be81268dcd5a9,2a70bf8ea57d108cd8263c0acae918a1f5acd6e5d27f76813a1d684ecb321bd0,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,10,10,1.0,0.3870347155105414
KIT_883_wipe_arm_vertical01_poses_100_jpos,50.0,499,0.0,symmetric,0.0,50,severe,b67105e40ef0ffc11024b88745fc100783eb167b733f3a3ce37be1b6b174157b,4f7c8fbc1736e0a57cd53f6995b71977160019627bedfb1133d588c61f9fa168,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,10,10,1.0,0.384925117961744
BMLmovi_Subject_79_F_MoSh_Subject_79_F_15_poses_120_jpos,50.0,214,0.0,symmetric,0.0,50,severe,d913fc281165bc042759553c7672a952a5ed18e68e0ac16817b807104788fe00,a69056944c2216673db7c9bbb41134766e82c7deff696528bbac4f3c8ca0c359,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,5,5,1.0,0.0
KIT_955_wipe_leg_bigcircles01_poses_100_jpos,50.0,552,0.0,symmetric,0.0,50,severe,1a48c7d0d88532b72e1efd1aad1620570e1e26a9e5e451149d7cf06700dc471d,0e8107e0c99b584ddb1cac7d081d4244c46b89b00467bd327a7e6d668127bd81,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,12,12,1.0,0.0
GRAB_s4_spherelarge_pass_1,50.0,271,0.0,symmetric,0.0,50,severe,83d0d6d2c113f00e5441c1838d843380dc6a039b2c92b3ca3b75c2d228ee32a5,b39149946b7cd9220bdc4306f4ba1df42a56c01c561d747fb6a703544615e27b,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,6,6,1.0,0.0039746040774445365
KIT_3_Drinking09_poses_100_jpos,50.0,399,0.0,symmetric,0.0,50,severe,e8877f3015986c963db75dde37af9ef8c0790160559b50a369750ff869bc4541,e5315d2ade3b68fd0503141c42bd965f6a7aae9cca75a4b126ef7edab251e028,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,8,8,1.0,0.0489487779076054
BMLmovi_Subject_55_F_MoSh_Subject_55_F_13_poses_120_jpos,50.0,207,0.0,symmetric,0.0,50,severe,c007dca2bb717dced3eee17f66b9807d0be2f50e332185f612109906ed16d73e,43a538291dcc6830ea95d09c87853e78f084f071d10a924802ba6a5d0cf27f8c,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,5,5,1.0,0.006756826931655701
BMLmovi_Subject_39_F_MoSh_Subject_39_F_20_poses_120_jpos,50.0,209,0.0,symmetric,0.0,50,severe,a2253fab696c396e9c52d7d627364081719f97d4d8fd9712e49e08984058d286,4c3788af5d14c7d676ca16b64a9f590623772cdef9aff49e78b56d60e79bae96,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,5,5,1.0,0.016693337125267053
